时间,城市,确诊人数,疑似病例,死亡人数,治愈人数
2020/02/06 19:00,汉中,20,0,0,0
2020/02/06 19:00,咸阳,15,0,0,1
2020/02/06 19:00,宝鸡,10,0,0,0
2020/02/06 19:00,渭南,9,0,0,0
2020/02/06 19:00,延安,7,0,0,0
2020/02/06 19:00,铜川,7,0,0,1
2020/02/06 19:00,商洛,6,0,0,0
2020/02/06 19:00,榆林,2,0,0,0
2020/02/06 19:00,韩城,1,0,0,0
2020/02/06 19:00,杨凌,1,0,0,0
2020/02/06 12:03,西安,74,0,0,5
2020/02/06 12:03,安康,21,0,0,1
2020/02/06 12:03,汉中,20,0,0,0
2020/02/06 12:03,咸阳,15,0,0,0
2020/02/06 12:03,宝鸡,10,0,0,0
2020/02/06 12:03,渭南,9,0,0,0
2020/02/06 12:03,延安,7,0,0,0
2020/02/06 12:03,铜川,7,0,0,1
2020/02/06 12:03,商洛,6,0,0,0
2020/02/06 12:03,榆林,2,0,0,0
2020/02/06 12:03,韩城,1,0,0,0
2020/02/06 12:03,杨凌,1,0,0,0
2020/02/06 10:27,西安,74,0,0,5
2020/02/06 10:27,安康,21,0,0,1
2020/02/06 10:27,汉中,20,0,0,0
2020/02/06 10:27,咸阳,15,0,0,0
2020/02/06 10:27,宝鸡,10,0,0,0
2020/02/06 10:27,渭南,9,0,0,0
2020/02/06 10:27,延安,7,0,0,0
2020/02/06 10:27,铜川,7,0,0,0
2020/02/06 10:27,商洛,6,0,0,0
2020/02/06 10:27,榆林,2,0,0,0
2020/02/06 10:27,韩城,1,0,0,0
2020/02/06 10:27,杨凌,1,0,0,0
2020/02/06 10:26,西安,74,0,0,5
2020/02/06 10:26,安康,21,0,0,1
2020/02/06 10:26,汉中,19,0,0,0
2020/02/06 10:26,咸阳,15,0,0,0
2020/02/06 10:26,宝鸡,10,0,0,0
2020/02/06 10:26,渭南,9,0,0,0
2020/02/06 10:26,延安,7,0,0,0
2020/02/06 10:26,铜川,7,0,0,0
2020/02/06 10:26,商洛,6,0,0,0
2020/02/06 10:26,榆林,1,0,0,0
2020/02/06 10:26,韩城,1,0,0,0
2020/02/06 10:26,杨凌,1,0,0,0
2020/02/05 16:41,西安,70,0,0,5
2020/02/05 16:41,安康,19,0,0,1
2020/02/05 16:41,汉中,19,0,0,0
2020/02/05 16:41,咸阳,15,0,0,0
2020/02/05 16:41,宝鸡,10,0,0,0
2020/02/05 16:41,渭南,9,0,0,0
2020/02/05 16:41,延安,7,0,0,0
2020/02/05 16:41,铜川,7,0,0,0
2020/02/05 16:41,商洛,6,0,0,0
2020/02/05 16:41,榆林,1,0,0,0
2020/02/05 16:41,韩城,1,0,0,0
2020/02/05 16:41,杨凌,1,0,0,0
2020/02/05 10:40,西安,70,0,0,2
2020/02/05 10:40,安康,19,0,0,0
2020/02/05 10:40,汉中,19,0,0,0
2020/02/05 10:40,咸阳,15,0,0,0
2020/02/05 10:40,宝鸡,10,0,0,0
2020/02/05 10:40,渭南,9,0,0,0
2020/02/05 10:40,延安,7,0,0,0
2020/02/05 10:40,铜川,7,0,0,0
2020/02/05 10:40,商洛,6,0,0,0
2020/02/05 10:40,榆林,1,0,0,0
2020/02/05 10:40,韩城,1,0,0,0
2020/02/05 10:40,杨凌,1,0,0,0
2020/02/05 10:39,西安,70,0,0,2
2020/02/05 10:39,安康,19,0,0,0
2020/02/05 10:39,汉中,19,0,0,0
2020/02/05 10:39,咸阳,15,0,0,0
2020/02/05 10:39,宝鸡,10,0,0,0
2020/02/05 10:39,渭南,9,0,0,0
2020/02/05 10:39,延安,7,0,0,0
2020/02/05 10:39,铜川,7,0,0,0
2020/02/05 10:39,商洛,6,0,0,0
2020/02/05 10:39,榆林,1,0,0,0
2020/02/05 10:39,韩城,1,0,0,0
2020/02/05 10:39,杨凌,1,0,0,0
2020/02/05 10:38,西安,70,0,0,2
2020/02/05 10:38,安康,19,0,0,0
2020/02/05 10:38,汉中,16,0,0,0
2020/02/05 10:38,咸阳,15,0,0,0
2020/02/05 10:38,宝鸡,10,0,0,0
2020/02/05 10:38,延安,7,0,0,0
2020/02/05 10:38,铜川,7,0,0,0
2020/02/05 10:38,渭南,6,0,0,0
2020/02/05 10:38,商洛,6,0,0,0
2020/02/05 10:38,榆林,1,0,0,0
2020/02/05 10:38,韩城,1,0,0,0
2020/02/05 10:38,杨凌,1,0,0,0
2020/02/04 20:27,西安,60,0,0,2
2020/02/04 20:27,安康,17,0,0,0
2020/02/04 20:27,汉中,16,0,0,0
2020/02/04 20:27,咸阳,11,0,0,0
