时间,城市,确诊人数,疑似病例,死亡人数,治愈人数
2020/01/31 08:27,承德,2,0,0,0
2020/01/30 08:24,沧州,12,0,1,0
2020/01/30 08:24,石家庄,11,0,0,0
2020/01/30 08:24,廊坊,9,0,0,0
2020/01/30 08:24,保定,7,0,0,0
2020/01/30 08:24,邯郸,6,0,0,0
2020/01/30 08:24,张家口,6,0,0,0
2020/01/30 08:24,邢台,5,0,0,0
2020/01/30 08:24,衡水,4,0,0,0
2020/01/30 08:24,唐山,3,0,0,0
2020/01/30 08:24,承德,2,0,0,0
2020/01/29 09:06,石家庄,10,0,0,0
2020/01/29 09:06,廊坊,9,0,0,0
2020/01/29 09:06,沧州,8,0,1,0
2020/01/29 09:06,保定,6,0,0,0
2020/01/29 09:06,邯郸,4,0,0,0
2020/01/29 09:06,邢台,3,0,0,0
2020/01/29 09:06,衡水,3,0,0,0
2020/01/29 09:06,唐山,3,0,0,0
2020/01/29 09:06,承德,1,0,0,0
2020/01/29 09:06,张家口,1,0,0,0
2020/01/28 09:31,石家庄,9,0,0,0
2020/01/28 09:31,廊坊,6,0,0,0
2020/01/28 09:31,沧州,5,0,1,0
2020/01/28 09:31,邯郸,4,0,0,0
2020/01/28 09:31,保定,3,0,0,0
2020/01/28 09:31,邢台,2,0,0,0
2020/01/28 09:31,衡水,2,0,0,0
2020/01/28 09:31,承德,1,0,0,0
2020/01/28 09:31,唐山,1,0,0,0
2020/01/27 09:36,石家庄,7,0,0,0
2020/01/27 09:36,保定,3,0,0,0
2020/01/27 09:36,沧州,2,0,1,0
2020/01/27 09:36,邯郸市,2,0,0,0
2020/01/27 09:36,廊坊,2,0,0,0
